SMILEScsa,VoltageCSA
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.826188526
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.834460792
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)c(Cl)ccc3Cl,2.839630958
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c3c(c2Cl)cc(Cl)c(Cl)c3,2.811918868
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.833633565
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.840458184
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.805714669
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.850591709
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.841699024
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3Cl,2.830117852
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3Cl,2.888850938
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.898777657
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.89422791
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.865068174
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,2.914494961
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.84624877
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.859277588
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)c(Cl)ccc3Cl,2.880992286
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c3c(c2Cl)cc(Cl)c(Cl)c3,2.859898008
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.881199092
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.861138848
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.813366514
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.861138848
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.851212129
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3Cl,2.844594317
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1c(Cl)c(c23)cc(Cl)c(Cl)c3Cl,2.940759404
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.954201836
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.938484531
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.906429502
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,2.92069916
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cc(Cl)c(Cl)c3Cl,2.84997129
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)c(Cl)cc(Cl)c3Cl,2.870651954
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1c(Cl)c(c23)c(Cl)cc(Cl)c3Cl,2.852039356
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1c(Cl)c(c23)cc(Cl)c(Cl)c3Cl,2.84686919
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,2.829497432
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,2.925248906
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)c(Cl)c3c(c2Cl)cccc3,2.762905694
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cccc3Cl,2.745740743
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2Cl)cc(Cl)cc3,2.784620391
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2Cl)ccc(Cl)c3,2.766628214
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2Cl)cccc3Cl,2.786068038
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cccc3Cl,2.831151885
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)ccc(Cl)c3,2.812539288
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cc(Cl)cc3,2.824740879
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2Cl)c1cc(c23)cccc3Cl,2.81977752
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)ccc(Cl)c3Cl,2.84997129
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)cc3Cl,2.845835157
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)ccc3Cl,2.87334044
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2)cc(Cl)c(Cl)c3,2.829704239
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2)c1cc(c23)cc(Cl)cc3Cl,2.849557676
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2)c1cc(c23)ccc(Cl)c3Cl,2.831565499
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.800751309
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c3c(c2Cl)cc(Cl)cc3,2.79702879
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c3c(c2Cl)ccc(Cl)c3,2.785861231
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.810264415
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.795581143
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.79206543
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.815227774
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3,2.798476436
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cc(Cl)cc3Cl,2.827429366
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)ccc(Cl)c3Cl,2.813366514
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)ccc(Cl)c3Cl,2.868583887
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cc(Cl)cc3Cl,2.869204307
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.872306407
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3,2.840871797
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.855141456
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.84376709
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.870445147
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.909117989
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.89981169
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.8720996
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.814607354
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c3c(c2Cl)cc(Cl)cc3,2.843353477
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c3c(c2Cl)ccc(Cl)c3,2.836735665
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.828463399
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.796615176
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.781931905
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.802612569
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3,2.792479044
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cc(Cl)cc3Cl,2.837356084
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)ccc(Cl)c3Cl,2.819570713
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.911599668
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3,2.925869326
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.919871934
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3,2.893607491
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.904361436
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.893400684
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.872306407
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.902293369
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.89857085
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.867136241
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.827015752
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.827429366
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)c(Cl)ccc3Cl,2.824947686
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c3c(c2Cl)cc(Cl)c(Cl)c3,2.819363907
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1c(Cl)c(c23)cc(Cl)cc3Cl,2.834874405
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.82350004
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.7724188
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.8191571
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.800544503
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3Cl,2.807162315
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)c(Cl)c(Cl)c3,2.893193877
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)c(Cl)cc3Cl,2.914288155
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.910772442
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.870031534
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,2.879544639
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2Cl)cccc3,2.722371593
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cccc3,2.794133497
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cccc3Cl,2.803646602
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2)cc(Cl)cc3,2.805921475
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2)ccc(Cl)c3,2.782345518
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2)c1cc(c23)cccc3Cl,2.809643995
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c3c(c2Cl)cccc3,2.756287882
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cccc3Cl,2.763112501
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cc(Cl)cc3,2.772625606
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)ccc(Cl)c3,2.763732921
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cccc3Cl,2.79144501
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cccc3Cl,2.841905831
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)ccc(Cl)c3,2.819363907
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cc(Cl)cc3,2.813159708
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2Cl)c1cc(c23)cccc3Cl,2.819984327
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)ccc(Cl)c3Cl,2.846041963
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)cc3Cl,2.850798516
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)ccc3Cl,2.87023834
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2)cc(Cl)c(Cl)c3,2.823086426
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2)c1cc(c23)cc(Cl)cc3Cl,2.856795909
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2)c1cc(c23)ccc(Cl)c3Cl,2.841699024
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c3c(c2Cl)cccc3,2.808609962
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cccc3Cl,2.753806202
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cc(Cl)cc3,2.76869628
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)ccc(Cl)c3,2.769523507
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cccc3Cl,2.795581143
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1c(Cl)c(c23)cccc3Cl,2.892987071
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cc(Cl)cc3,2.866309014
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)ccc(Cl)c3,2.876442539
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cccc3Cl,2.866102207
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)ccc(Cl)c3Cl,2.855555069
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)cc3Cl,2.84873045
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)ccc3Cl,2.876856153
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2)cc(Cl)c(Cl)c3,2.834047178
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2)c1cc(c23)cc(Cl)cc3Cl,2.866102207
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2)c1cc(c23)ccc(Cl)c3Cl,2.836322051
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.786688458
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c3c(c2Cl)cc(Cl)cc3,2.801164922
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c3c(c2Cl)ccc(Cl)c3,2.793099464
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1c(Cl)c(c23)cccc3Cl,2.794340303
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.762698887
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.755047042
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.779863839
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)cc(Cl)c(Cl)c3,2.759596788
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)cc(Cl)cc3Cl,2.800337696
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)ccc(Cl)c3Cl,2.775107286
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1c(Cl)c(c23)ccc(Cl)c3Cl,2.880578672
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)cc(Cl)c3,2.883680772
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)ccc3Cl,2.885542032
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)cc(Cl)c(Cl)c3,2.849764483
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)cc(Cl)cc3Cl,2.868790694
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)ccc(Cl)c3Cl,2.84686919
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.833426758
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.870445147
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2)c1cc(c23)c(Cl)cc(Cl)c3Cl,2.858036748
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,2.835288018
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc3c(c2)cccc3,2.762698887
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2Cl)cccc3,2.740570577
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2Cl)cccc3,2.786895264
CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cccc3Cl,2.813159708
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2)cc(Cl)cc3,2.804887442
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc3c(c2)ccc(Cl)c3,2.789376944
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c2)c1cc(c23)cccc3Cl,2.808403155
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2Cl)cccc3,2.734986798
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cccc3,2.830945079
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cccc3Cl,2.825568106
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2)cc(Cl)cc3,2.807162315
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2)ccc(Cl)c3,2.805507862
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2)c1cc(c23)cccc3Cl,2.825154493
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c3c(c2Cl)cccc3,2.756081075
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1cc(c23)cccc3Cl,2.720510333
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)cc(Cl)cc3,2.74408629
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)ccc(Cl)c3,2.723405626
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2Cl)cccc3Cl,2.754219815
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2Cl)c1cc(c23)c(Cl)ccc3,2.847282803
