SMILES,Voltage
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1c(OC([H])([H])[H])c([H])c1c2=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=1[H])([H])([H])[H],2.969919141
O=c1c([H])c([H])c(=O)c2c1c1c(c(Cl)c2Cl)c(Cl)c(Cl)c(=O)c1=O,3.010350127
C(S(=O)(=O)/N=C1\C([H])=C(Cl)c2c(c([H])c(Cl)c3c2c([H])c([H])c([H])c3Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.997010811
O=C(O[Na])c1c([H])c([H])c(/N=C(/c2c([H])c([H])c(/C(=N/c3c([H])c([H])c(/N=C(/c4c([H])c([H])c(/C(=N/c5c([H])c([H])c(C(O[Na])=O)c([H])c5[H])[H])c([H])c4[H])[H])c([H])c3[H])[H])c([H])c2[H])[H])c([H])c1[H],1.21
c1([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1-c1c(c([H])c([H])c([H])c1C([H])([H])[H])C(=N/S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H],2.337090822
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=c2c(c(C([H])([H])[H])c(C([H])([H])[H])c3c2c([H])c([H])c([H])c3C([H])([H])[H])=C(C([H])([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.724853272
C(OC1=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c(OC([H])([H])[H])c3c(c([H])c21)c(OC([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])([H])([H])[H],2.391480969
O=C(C1=C([H])C(=O)C(C(O[Li])=O)=C([H])C1=O)O[Li],2.4
O=C1C(OC([H])([H])[H])=C(O[H])C(=O)C(OC([H])([H])[H])=C1O[H],2.5
C(n1c(I)nc2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H])([H])([H])[H],2.1
C(c1c(C([H])([H])[H])c([H])c([H])c2c([H])c(C([H])([H])[H])c3c(c12)C(C([H])([H])[H])=C(C([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.494470675
O=C(c1c(C(O[Li])=O)c(C(O[Li])=O)c(C(O[Li])=O)c(C(O[Li])=O)c1C(O[Li])=O)O[Li],1.0
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C(N([H])[H])c2c\1c(N([H])[H])c1c(c2[H])c([H])c([H])c([H])c1[H])([H])([H])[H],2.1993576
C(OC1=C(OC([H])([H])[H])C([H])=C([H])C(=O)C1=O)([H])([H])[H],2.554226109
c1([H])c([H])c(N([H])[H])c([H])c2c1-c1c(c([H])c([H])c(N([H])[H])c1[H])C(=N/S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H],2.314755705
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c([H])c3c(c2[H])c([H])c(Cl)c(Cl)c3Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.833426758
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c([H])c([H])c3c2c(N([H])[H])c([H])c([H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.521769152
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.0996768
O=c1c2c(c(=O)c3c1sc1c(s3)ssc1=S)sc1c(s2)ssc1=S,2.5
N#Cc1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],3.28
O=C1c2c([H])c([H])c3c4c(c([H])c([H])c(c24)C(=O)N1O[Li])C(=O)N(O[Li])C3=O,2.5
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c(C([H])([H])[H])c3c(c([H])c21)c([H])c([H])c([H])c3C([H])([H])[H])([H])([H])[H],2.464276906
C(S(=O)(=O)/N=C1/C([H])=c2c(c3c(c([H])c2[H])c(F)c(F)c([H])c3F)=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.192029472
O=c1c([H])c(N([H])[H])c(=O)c2c([H])c([H])c(=O)c(=O)c1=2,3.323947362
C(N1C(O[H])=c2c([H])c([H])c3c4c([H])c([H])c5c6c(c([H])c([H])c(c46)c4c3c2c(c([H])c4[H])=C1O[H])=C(O[H])N(C([H])([H])[H])C=5O[H])([H])([H])[H],2.2
N(c1c([H])c(N([H])[H])c(N([H])[H])c2c1-c1c(c(N([H])[H])c([H])c(N([H])[H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],1.992344153
c1([H])c([H])c([H])c([H])c2c([H])c3c(c([H])c12)C(=O)c1c(c([H])c([H])c([H])c1[H])C3=O,2.158254524
C(N1C(=O)c2c([H])c(Br)c3c4c(Br)c([H])c5c6c(c([H])c([H])c(c7c3c2c(c([H])c7Br)C1=O)c46)C(=O)N(C([H])([H])[H])C5=O)([H])([H])[H],2.58
c1([H])c([H])c(C([H])([H])[H])c([H])c2c(C([H])([H])[H])c3c(c([H])c12)C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C(C([H])([H])[H])=C3C([H])([H])[H],2.410713986
O=C(c1c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1[H])[H],3.27
C(S(=O)(=O)/N=C1\C(F)=c2c(c([H])c([H])c3c2c(F)c([H])c([H])c3F)=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.201335771
C(OC1=c2c(c([H])c([H])c([H])c2[H])=C(OC([H])([H])[H])C(=O)C1=O)([H])([H])[H],2.874528233
O=C1c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c2C1=O,2.74
c1([H])c([H])c([H])c([H])c2c([H])c3c(c([H])c12)C(=O)c1c(c([H])c(Cl)c([H])c1[H])C3=O,2.277026843
Clc1c([H])c([H])c(Cl)c2c1C(=O)c1c(c([H])c([H])c([H])c1Cl)C2=O,2.462081778
O=C1N(c2c([H])c([H])c([H])c([H])c2[H])C(=O)C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])C1=O,2.3
Clc1c([H])c([H])c([H])c2c1C(=O)c1c(c([H])c([H])c([H])c1Cl)C2=O,2.409400508
C(C1=C([H])C(C([H])([H])[H])=C([H])C(=O)C1=O)([H])([H])[H],2.661695901
C1([H])=c2c(c([H])c([H])c([H])c2Cl)=C([H])C(=O)C1=O,3.184868808
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c\1c(N([H])[H])c1c(c2N([H])[H])c([H])c(N([H])[H])c(N([H])[H])c1[H])([H])([H])[H],2.229964983
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])c2c(c([H])c(N([H])[H])c3c2c([H])c(N([H])[H])c(N([H])[H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.19873718
O=c1c(=O)c(OC([H])([H])[H])c([H])c2c([H])c(OC([H])([H])[H])c(=O)c(=O)c1=2,3.088893112
c1([H])c(=C([H])[H])n([Li])/c(=C2\C(O[H])=C(c3c([H])c([H])c(C4=C(O[H])C(=C([H])[H])C4=O)n3[Li])C2=O)c1[H],2.5
N(c1c([H])c([H])c(N([H])[H])c2c1=C(N([H])[H])C(=O)C(=O)C=2N([H])[H])([H])[H],2.663420015
O=C1c2c(c([H])c([H])c(S(O[Na])(=O)=O)c2[H])N([H])/C1=C1/N([H])c2c(c([H])c(S(=O)(O[Na])=O)c([H])c2[H])C1=O,2.2
C(c1nc2c(=O)nc(Cl)c(=O)c=2nno1)([H])([H])[H],3.2802
C(Oc1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2c([H])c(OC([H])([H])[H])c3c(c12)C(OC([H])([H])[H])=C(OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.412575246
N#Cc1c(C#N)c([H])c([H])c2c1C(C#N)=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H],3.673268523
O=C(C1([H])C([H])=C([H])C(=C(N([Li])/C(=C(/N([Li])C(=C2C([H])=C([H])C(C(O[Li])=O)([H])C([H])=C2[H])[H])[H])[H])[H])C([H])=C1[H])O[Li],0.85
N(C1=C(N([H])[H])C(=O)C(=O)C(N([H])[H])=C1N([H])[H])([H])[H],2.194652493
C(S(=O)(=O)/N=C1/C([H])=c2c(c3c(c(N([H])[H])c2[H])c(N([H])[H])c(N([H])[H])c([H])c3N([H])[H])=C(N([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.344535861
O=c1c([H])c([H])c(=O)c2c(OC([H])([H])[H])c(OC([H])([H])[H])c3c(c12)c(=O)c([H])c([H])c3=O,2.634876345
C(c1c(C(N([H])[H])([H])[H])c(=O)c2nnc(=O)c=2c1=O)([H])([H])[H],3.3792
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.30338134
C(OC1=C([H])C(=O)C([H])=C(OC([H])([H])[H])C1=O)([H])([H])[H],2.401546209
C(c1c([H])c([H])c(N2c3c(c([H])c([H])c([H])c3[H])N(C([H])([H])[H])c3c2c([H])c([H])c([H])c3[H])c([H])c1[H])([H])([H])[H],3.5
S(c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H])[H],3.96
O=c1c(C([H])([H])[H])c(C([H])([H])[H])c(=O)c2c(C([H])([H])[H])c(=O)c(=O)c(C([H])([H])[H])c1-2,3.06054101
C(c1c([H])c(C([H])([H])[H])c([H])c2c([H])c(C([H])([H])[H])c3c(c12)=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=3[H])([H])([H])[H],3.003628623
C(OC1=C(OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c3c(c([H])c21)c(OC([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])([H])([H])[H],2.578847784
N#Cc1c([H])c2c(c([H])c1[H])c([H])c(C#N)c1c2/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C(C#N)/C1=N\S(=O)(=O)C([H])([H])[H],3.274752128
Brc1c2oc3c(oc2c(Br)c2c1oc1c([H])c([H])c([H])c([H])c1o2)c([H])c([H])c([H])c3[H],4.0
Clc1c(=O)c(=O)c(Cl)c2c(=O)c3c(c(=O)c1-2)c(Cl)c([H])c(Cl)c3[H],3.568196888
C(Oc1c(=O)c2c3c(c(=O)c(=O)c=2c(=O)c1OC([H])([H])[H])c([H])c([H])c([H])c3[H])([H])([H])[H],2.975293136
C(S(=O)(=O)/N=C1\C(C#N)=c2c(c([H])c([H])c3c2c([H])c([H])c([H])c3C#N)=C(C#N)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.715663885
O(c1c(O[Na])c([H])c(O[H])c(O[Na])c1[H])[H],1.66
N#Cc1c(C#N)c(C#N)c(C#N)c2c1-c1c(c(C#N)c([H])c([H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H],3.431925174
C(C1=C([H])C(=O)C(C([H])([H])[H])=C([H])C1=O)([H])([H])[H],2.5
N#CC(C(C#N)(C#N)[H])(C#N)[H],1.5
C(Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=N\S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C(OC([H])([H])[H])=C2[H])([H])([H])[H],2.35756468
c1([H])c([H])c([H])c([H])c2c(C([H])([H])[H])c3c(c(C([H])([H])[H])c12)/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C([H])/C3=N\S(=O)(=O)C([H])([H])[H],2.46034758
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1C([H])=C([H])C(=O)C2=O)([H])([H])[H],2.497330337
Clc1c(=O)c(=O)c(Cl)c2c1c1c(c([H])c2[H])c(Cl)c(=O)c(=O)c1Cl,3.443485954
Brc1nn2c([H])c3nc([H])c(=O)c(=O)c-3nc-2no1,3.0213
N#CN(c1c([H])c([H])c(N(C#N)[Li])c([H])c1[H])[Li],3.2
O=c1c(Cl)c(Cl)c(=O)c2c(=O)c3c(c(=O)c1=2)c(Cl)c([H])c([H])c3Cl,3.360153762
C(c1nc2c(C(=O)[H])c3c(=O)c(=O)nc([H])c=3c-2n1)([H])([H])[H],3.4743
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c(N([H])[H])c3c(c2[H])c([H])c(N([H])[H])c(N([H])[H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.070310257
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(OC([H])([H])[H])c([H])c([H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.187362815
C(OC1=c2c(c([H])c([H])c3c2c([H])c(OC([H])([H])[H])c([H])c3[H])=C(OC([H])([H])[H])C(=N/S(=O)(=O)C([H])([H])[H])/C1=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.94841125
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c(N([H])[H])c3c(c2[H])c(N([H])[H])c([H])c([H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.344535861
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c([H])c(OC([H])([H])[H])c3c(c12)C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.765800987
C(Oc1c([H])c2c(c([H])c1[H])C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])([H])[H],2.214958728
O=C(C1=C(C(O[Li])=O)SC(=C2SC(C(O[Li])=O)=C(C(O[Li])=O)S2)S1)O[Li],1.2
O=P(c1c([H])c([H])c2c(c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H])(O[H])O[H],3.38
Clc1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],3.26
C(c1c(C([H])([H])[H])c([H])c([H])c2c1C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.56561216
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.164200471
ClC1=c2c(c(Cl)c3c(c2Cl)c([H])c([H])c([H])c3[H])=C(Cl)C(=O)C1=O,3.473945306
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1c(C([H])([H])[H])c1c(c2[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C(C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.4547638
[O-][N+](c1c([H])c([H])c([H])c([N+]([O-])=O)c1[H])=O,2.4
O=c1c(=O)c(Cl)c(Cl)c2c(=O)c(=O)c3c(c1=2)c([H])c([H])c([H])c3[H],3.42413756
C(c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2c([H])c(C([H])([H])[H])c3c(c12)=C(C([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=3[H])([H])([H])[H],2.864654561
C1([H])=C([H])SC(=C2SC([H])=C([H])S2)S1,3.3
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C(N([H])[H])c2c\1c1c(c([H])c2N([H])[H])c(N([H])[H])c(N([H])[H])c(N([H])[H])c1[H])([H])([H])[H],2.232239856
C1([H])=C([H])C(=O)C(=O)c2c1c(Cl)c([H])c([H])c2[H],2.712844625
C(c1nc(=O)c2nsc(=O)c(=O)nc2c(=N[H])o1)([H])([H])[H],3.0358
O=C1N([Na])C(O[Li])=c2c([H])c3c(c([H])c21)=C(O[Li])N([Na])C3=O,1.58
N(c1c([H])c(N([H])[H])c([H])c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])[H],1.972241747
c1([H])c([H])c([H])c([H])c2c(OC([H])([H])[H])c3c(c([H])c12)C(=O)C([H])=C([H])C3=O,2.353845713
O=c1c(=O)c([H])c2c(c([H])c([H])c3c([H])c(=O)c(=O)c([H])c23)c1[H],3.06
C(c1c([H])c2c(c([H])c1C([H])([H])[H])C(=O)C([H])=C([H])C2=O)([H])([H])[H],2.422235581
C(c1c([H])c([H])c(N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H])([H])([H])[H],3.8
O=c1c2c(O[H])c([H])c([H])c(O[H])c2c(=O)c2c1c(=O)c1c(c2=O)c(=O)c2c(c1=O)c(=O)c1c(c2=O)c(O[H])c([H])c([H])c1O[H],2.95
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c3c(c(N([H])[H])c2N([H])[H])c(N([H])[H])c([H])c(N([H])[H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.12118469
O=C(c1c([H])nc(C(O[H])=O)c([H])n1)O[H],1.2
C(Oc1c([H])c([H])c(OC([H])([H])[H])c2c1c([H])c1c(c2[H])C(=O)c2c(c([H])c([H])c([H])c2[H])C1=O)([H])([H])[H],2.036991818
C(S(N(C1=C([H])/C(=N\S(=O)(C([H])([H])[H])=O)C(N(S(=O)(C([H])([H])[H])=O)[H])=C([H])/C1=N\S(=O)(C([H])([H])[H])=O)[H])(=O)=O)([H])([H])[H],2.75
C(c1c([H])c(O[H])c(N(C([H])([H])[H])[H])c([H])c1O[H])([H])([H])[H],2.2
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C([H])c2c\1c1c(c([H])c2[H])c([H])c([H])c(N([H])[H])c1N([H])[H])([H])([H])[H],2.550308468
O(c1c([H])c(C(F)(F)F)c(O[H])c([H])c1C(F)(F)F)[H],3.0
C(S(=O)(=O)/N=C1\C([H])=c2c(c(F)c(F)c3c2c(F)c([H])c(F)c3F)=C(F)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.274338515
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c(F)c3c(c(F)c2\1)c([H])c(F)c([H])c3F)([H])([H])[H],2.798683243
O=C1c2c([H])c([H])c([H])c(N(c3c([H])c([H])c([H])c4c3C(=O)c3c(c([H])c([H])c([H])c3[H])C4=O)[H])c2C(=O)c2c1c([H])c([H])c([H])c2[H],2.1
C(Oc1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.415470539
N#Cc1c2c(c([H])c([H])c([H])c2[H])c(C#N)c2c1c([H])c([H])c([H])c2[H],1.73
C(c1c(C([H])([H])[H])c([H])c([H])c2c1-c1c(c([H])c([H])c(C([H])([H])[H])c1C([H])([H])[H])C(=O)C2=O)([H])([H])[H],2.096761114
c1(SSSSSc2c([H])c([H])c([H])c([H])n2)nc([H])c([H])c([H])c1[H],2.4
O(c1c2nc([H])c([H])nc2c(O[H])c2c1nc([H])c([H])n2)[H],2.75
C(C(C([H])([H])[H])(N=NC(C([H])([H])[H])(C([H])([H])[H])C(=N[H])N([H])[H])C(=N[H])N([H])[H])([H])([H])[H],1.3
O=c1c(=O)c(N([H])[H])c(N([H])[H])c2c(=O)c(=O)c(N([H])[H])c(N([H])[H])c1=2,3.295403692
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1-c1c(c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.270499084
N#Cc1c(O[H])c(Cl)c(Cl)c(O[H])c1C#N,3.3
C(N1C(=O)c2c([H])c(Br)c3c4c(Br)c([H])c5c6c(c([H])c(Br)c(c7c3c2c(c([H])c7Br)C1=O)c46)C(=O)N(C([H])([H])[H])C5=O)([H])([H])[H],2.59
O=C1N([H])C(=O)c2c3c1c([H])c([H])c1c4c([H])c([H])c5c6c(c([H])c([H])c(c46)c(c13)c([H])c2[H])C(=O)N([H])C5=O,2.68
N#Cc1c(C#N)c([H])c(C#N)c2c1c(C#N)c([H])c1c2=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=1[H],3.841609128
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1c([H])c1c(c2[H])/C(=N/S(=O)(=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.545345109
C(Oc1c([H])c([H])c(OC([H])([H])[H])c2c1-c1c(c(OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H])C(=O)C2=O)([H])([H])[H],1.800021885
N(c1c([H])c([H])c(N([H])[H])c2c1-c1c(c([H])c([H])c([H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],2.309378733
C(c1c([H])c([H])c(SC([H])([H])[H])c2c1=C(O[H])C1([H])C([H])(C=2O[H])C(O[Li])=C([H])C([H])=C1O[Li])([H])([H])[H],2.5
O=C1c2c3c(nc([H])n2)C(=O)c2c4c(nc([H])n2)C(=O)c2c(c1nc([H])n2)B34,3.09
c1([H])c(N([H])[H])c([H])c([H])c2c1=C(N([H])[H])C(=O)C(=O)C=2N([H])[H],2.454610616
N#Cc1c(C#N)c([H])c([H])c2c([H])c([H])c3c(c12)C(C#N)=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H],3.396354432
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c([H])c1c(c2[H])c([H])c(N([H])[H])c(N([H])[H])c1[H])([H])([H])[H],2.289938908
O=C(O[Li])/C(=C(C(=C(/C(O[Li])=O)[H])/[H])\[H])[H],1.35
O=C1C([H])=C([H])C(=O)c2c1c(O[H])c([H])c([H])c2O[H],3.0
S(c1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)[H],4.5
O=C1C(=O)C(OC([H])([H])[H])=C(OC([H])([H])[H])c2c1c([H])c([H])c([H])c2[H],2.34541671
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c(N([H])[H])c3c(c2N([H])[H])c([H])c([H])c([H])c3N([H])[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.734573184
N(C(=O)/N=N/C(N([H])[H])=O)([H])[H],0.95
O(c1c(O[H])c([H])c2c3c([H])c(O[H])c(O[H])c([H])c3c3c([H])c(O[H])c(O[H])c([H])c3c2c1[H])[H],3.1
C(S(=O)(=O)/N=C1/C(Cl)=c2c(c([H])c3c(c2Cl)c([H])c([H])c([H])c3Cl)=C(Cl)/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.479490702
O(c1c([H])c([H])c(O[H])c([H])c1-c1c([H])c([H])c(-c2c(O[H])c([H])c([H])c(O[H])c2[H])c([H])c1[H])[H],2.5
C(S(=O)(=O)/N=C1\C(Cl)=c2c(c(Cl)c3c(c2[H])c([H])c([H])c(Cl)c3[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.438129374
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=c2c(c(C([H])([H])[H])c([H])c3c2c([H])c([H])c([H])c3[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.971573594
O=C1c2nc([H])c([H])c([H])c2-c2c([H])c([H])c([H])nc2C1=O,2.94
C(Oc1c([H])c([H])c(OC([H])([H])[H])c2c1c1c(c([H])c2OC([H])([H])[H])C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C1OC([H])([H])[H])([H])([H])[H],2.63696045
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c\1c([H])c1c(c2[H])c([H])c(Cl)c(Cl)c1[H])([H])([H])[H],2.782759132
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C(N([H])[H])c2c\1c(N([H])[H])c1c(c2N([H])[H])c([H])c([H])c([H])c1[H])([H])([H])[H],2.104226546
O=C1C(C#N)=C(N(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[H])C(=O)C(Cl)=C1N(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[H],2.4
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c([H])c(C([H])([H])[H])c3c(c12)C(C([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.61173004
O=C1C([H])=C(N(c2c([H])c([H])c(N(C3=C([H])C(=O)c4c(c([H])c([H])c([H])c4[H])C3=O)[H])c([H])c2[H])[H])C(=O)c2c1c([H])c([H])c([H])c2[H],2.5
N#CN=C1C([H])=C([H])C(=NC#N)C([H])=C1[H],3.2
C(c1c([H])c([H])c([H])c2c(C([H])([H])[H])c3c(c([H])c12)C([H])=C(C([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.459520353
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C(N([H])[H])c2c\1c([H])c(N([H])[H])c1c2c(N([H])[H])c([H])c([H])c1N([H])[H])([H])([H])[H],2.292834201
O=P(c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H])(O[H])O[H],3.28
