Voltage,SMILES
2.44541534,O=C1C(=O)C(C)=Cc(c12)ccc(C)c2
2.427407924,c1cccc(c2Cl)c1cc(c23)cc4c(c3)C=CC(=O)C4=O
2.337370843,O=C1C(=O)C=C(OC)c(c12)cccc2
2.47721567,c1cccc(c12)C=C(N)C(=O)C2=O
2.298674056,Cc(c1)ccc2C(=O)C(=O)c(c3c12)ccc(C)c3
2.403461892,NC1=C(N)C(=O)C=CC1=O
1.930863004,c1c(N)ccc(c1c23)C(=O)C(=O)c2ccc(c3)N
3.131995969,O=c1c(=O)c(OC)c(OC)c(c12)c(=O)c(=O)c3c2cccc3
2.696369755,COC(=C1)C=CC(=O)C1=O
2.210744226,c1cccc(c12)C(N)=C(N)C(=O)C2=O
3.663981016,Clc1c(=O)c(=O)c(Cl)c(c12)cc3c(c2)c(=O)ccc3=O
2.328750272,c1c(N)ccc(c12)C(=O)C=CC2=O
2.457292572,COc1ccc(OC)c2c1c(=O)c(=O)c(c23)c4c(c(=O)c3=O)c(OC)ccc4OC
3.504787795,Cc1cc(=O)c(=O)c(c12)c(C)cc(=O)c2=O
2.846750836,CC=1C(=O)C(=O)C(C)=c(c12)cccc2C
2.691580549,c1ccc(N)c(c2=O)c1c(=O)c(c23)c(=O)c4c(c3=O)cccc4N
3.136976744,COc(c1=O)c(OC)c(=O)c(c12)c(=O)ccc2=O
3.127015195,Clc1cc(=O)c(=O)c(c1c23)c4c(c(Cl)ccc4Cl)c2c(Cl)cc(=O)c3=O
2.105381685,O=C1C=CC(=O)c(c12)c(N)c(N)c(N)c2N
3.468389827,c12c3c4c(Cl)c(=O)c(=O)c3ccc2c(=O)c(=O)c(Cl)c1c(Cl)c4Cl
2.038332796,Cc1ccc(C)c(c12)C(=O)c3c(C2=O)c(C)ccc3C
2.706714441,c1cccc(c1c2=3)ccc2=C(N)C(=O)C(=O)C3N
2.300972875,c1cccc(c1c23)C(=O)C(=O)c2cccc3N
3.53390617,O=c1c(=O)ccc(c12)ccc(=O)c2=O
2.128178308,COC(C1=O)=C(OC)C(=O)c(c12)cccc2OC
1.969559792,Nc1cccc(c12)C(=O)c3c(C2=O)ccc(c3)N
2.491200153,Nc1cccc(c1c23)c4c(C(=O)C=CC4=O)c2cccc3N
3.591568215,O=c1c(Cl)cc(=O)c(c12)c(=O)cc(Cl)c2=O
2.177602918,COc1ccc(OC)c2c(C(=O)C=CC3=O)c3c(c4c12)c(OC)ccc4OC
3.171075894,COc(c1=O)c(OC)c(=O)c(c12)cc(=O)c(=O)c2
2.422044013,c1cccc(c1c23)C(=O)C(=O)c2cccc3
3.069736286,c1c(=O)c(=O)cc(c1c23)c(N)c(N)c2cc(=O)c(=O)c3
2.405760711,COC1=CC(OC)=CC(=O)C1=O
2.344267301,COC(C1=O)=C(OC)C(=O)C=C1OC
2.872037846,O=c1ccc(=O)c(c1c23)c4c(c(Cl)ccc4Cl)c2c(=O)ccc3=O
2.391201523,c1cccc(C(=O)C2=O)c1c(c23)ccc4c3cccc4
1.775501149,Cc1c(C)c(C)c(C)c(c12)C(=O)c3c(C2=O)c(C)c(C)c(C)c3C
2.359018056,c1c(N)ccc(c12)C=CC(=O)C2=O
2.071282536,COc1cc(OC)cc(c12)C(=O)C=C(C2=O)OC
2.50250268,CC1=C(C)C(=O)C=C(C)C1=O
3.546549675,c1c(=O)c(=O)cc(c12)c(=O)c(Cl)c(Cl)c2=O
2.772805489,c1c(Cl)c(Cl)cc(c12)C(=O)C=CC2=O
2.952113377,COC1C(=O)C(=O)C(OC)=c(c=12)cc3c(c2)cccc3
2.18392467,COc1c(OC)ccc(c12)C(=O)c3c(C2=O)cccc3
3.136018903,O=C1C(=O)C=C(Cl)C(Cl)=C1
3.323564225,O=c1c(C)c(C)c(=O)c(c12)ccc(=O)c2=O
2.636792028,c1cccc(c2C)c1cc(c23)c4c(cc3)C(=O)C(=O)C=C4
2.68813232,COc(c1=O)c(OC)c(=O)c(c12)cc3c(c2)cc4c(c3)c(=O)ccc4=O
2.48928447,c1c(N)c(N)cc(c1=2)=C(N)C(=O)C(=O)C2N
2.292543871,O=C1C(C)=C(C)C(=O)c(c12)ccc(C)c2
2.262467655,Cc1cccc2ccc(c3c12)C(=O)c4c(C3=O)cccc4
2.964756882,O=C1C(Cl)=CC(=O)C=C1
2.471277054,COc(c1)ccc(c12)C(=O)C=CC2=O
3.004219943,Cc1cccc(c1=2)=CC(=O)C(=O)C2
2.332390069,Cc1cccc(c12)c3c(C(=O)C2=O)cccc3
3.6459736,O=c1c(=O)ccc(c12)c(Cl)cc(=O)c2=O
2.485453105,Clc1cccc(c12)c3c(C(=O)C2=O)c(Cl)ccc3
2.413615009,COC1=C(OC)C=C(C(=O)C1=O)OC
2.387370158,COc(c1)c(OC)cc(c12)C(=O)C=CC2=O
2.161128048,Cc(c1)ccc(c12)C(=O)c3c(C2=O)cc(C)cc3
3.534864012,Clc1c(=O)c(=O)c(Cl)c(c12)c(=O)c3c(c2=O)c(Cl)ccc3Cl
3.323181089,O=c1c(Cl)c(Cl)c(=O)c(c12)c(=O)c(=O)c3c2cccc3
2.7057566,c1cccc(c1=2)=C(N)C(=O)C(=O)C2N
2.359018056,O=C1C(C)=C(C)C(=O)c(c12)cccc2
3.192148402,COc1c(=O)c(=O)c(OC)c(c12)c(=O)ccc2=O
2.157488251,Cc1c(C)ccc(c12)C(=O)c3c(C2=O)cccc3
2.67165745,CC1=C(C)C=CC(=O)C1=O
2.21246834,Cc(c1)ccc(c12)C(=O)c3c(C2=O)cccc3
2.153656886,c1cc(N)cc(c1c23)C(=O)C(=O)c2cc(N)cc3
2.558249043,O=C1C(=O)C=C(Cl)c(c12)cc3c(c2)cccc3
1.972241747,Nc1cc(N)cc(c12)C(=O)c3c(C2=O)cccc3
2.517636572,Cc(c1)ccc(c12)C=CC(=O)C2=O
3.196554472,O=c1c(=O)c(Cl)c(Cl)c(c12)c(Cl)c3c(c2Cl)c(=O)ccc3=O
2.941193986,Clc1c(Cl)c(Cl)c(Cl)c(c12)c3c(c(=O)ccc3=O)c4c2c(=O)ccc4=O
3.200960541,O=c1c(=O)ccc(c12)cc3c(c2)ccc(=O)c3=O
2.377217041,O=C1C(C)=CC(=O)c(c12)ccc(C)c2
1.897721696,c1c(N)ccc(c12)C(=O)c3c(C2=O)cc(N)cc3
2.615911088,O=C1C(Cl)=C(Cl)C(=O)c(c12)cc3c(c2)cccc3
