Voltage,SMILES,smiles,Voltage_Binned
3.64,O=C1C2=C(C(C3=C1N=C(C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)N3)=O)N=C(N2)C7=CC=C(C=C7)N(C8=CC=CC=C8)C9=CC=CC=C9,O=C1c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)[nH]c2C(=O)c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)[nH]c21,high
2.754840235,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c(c2)c1cc(c23)ccc(F)c3F,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(F)c2cc3c(F)c(F)ccc3cc2\1,medium
3.6,O=S(C(F)(F)F)(N(C1=C(Cl)C=C(C(Cl)=C1)N(S(C(F)(F)F)(=O)=O)[Li])[Li])=O,[Li]N(c1cc(Cl)c(N([Li])S(=O)(=O)C(F)(F)F)cc1Cl)S(=O)(=O)C(F)(F)F,high
3.192029472,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)cc3F,CS(=O)(=O)/N=C1/C=c2ccc3c(F)c(F)cc(F)c3c2=C/C1=N\S(C)(=O)=O,medium
2.418779445,COc1c(OC)c(OC)c(OC)c(c12)cc3c(c2)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\3=N/S(=O)(=O)C,COC1=C(OC)/C(=N\S(C)(=O)=O)c2cc3c(OC)c(OC)c(OC)c(OC)c3cc2/C1=N/S(C)(=O)=O,low
2.763610213,c1cccc(c12)C(=O)C(Cl)=C(Cl)C2=O,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,medium
3.2,C1(/SC=CS1)=C2SC3=C(S/C(S3)=C4SC=CS\4)S\2,C1=CSC(=C2SC3=C(S2)SC(=C2SC=CS2)S3)S1,medium
2.88,[Li]OC1=CC=CC2=CC3=C(O[Li])C=CC=C3C=C21,[Li]Oc1cccc2cc3c(O[Li])cccc3cc12,medium
2.918217481,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c2c1c(Cl)c(Cl)c(c23)c(Cl)c(Cl)c(Cl)c3Cl,CS(=O)(=O)/N=C1\C=C/C(=N\S(C)(=O)=O)c2c1c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c21,medium
2.325302043,COc1ccc(OC)c2c(=CC(=O)C(=O)C3)c=3c(c4c12)c(OC)ccc4OC,COc1ccc(OC)c2c1c1c(c3c(OC)ccc(OC)c32)=CC(=O)C(=O)C=1,low
3.4,N#CC1=C(C=C(C(N(S(C)(=O)=O)[Li])=C1)C#N)N(S(C)(=O)=O)[Li],[Li]N(c1cc(C#N)c(N([Li])S(C)(=O)=O)cc1C#N)S(C)(=O)=O,medium
3.419516776,CS(=O)(=O)/N=C(C1)/C(=N\S(=O)(=O)C)C=c(c2)c=1cc(c23)c(F)ccc3F,CS(=O)(=O)/N=C1/C=c2cc3c(F)ccc(F)c3cc2=C/C1=N\S(C)(=O)=O,medium
2.4,O=C(C1=CC(O)=C(C=C1O)C(O[Li])=O)O[Li],[Li]OC(=O)c1cc(O)c(C(=O)O[Li])cc1O,low
2.46034758,c1cccc(c2C)c1c(C)c(c23)/C(=N/S(=O)(=O)C)C=CC\3=N/S(=O)(=O)C,Cc1c2c(c(C)c3ccccc13)/C(=N/S(C)(=O)=O)C=C/C2=N\S(C)(=O)=O,low
3.1055,CC1=NC2=C(C1=N)C(=O)C(CC=O)=C(F)C2=O,Cc1nc2c(=O)c(F)c(CC=O)c(=O)c=2c1=N,medium
2.230378596,Nc1cc(N)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cc(N)c(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\c2cc(N)c(N)cc2-c2c(N)cc(N)cc2\1,low
2.8,CC1=CC(=O)C(C2=CC(=O)[C@@H](C)CC2=O)=CC1=O,CC1=CC(=O)C(C2=CC(=O)[C@@H](C)CC2=O)=CC1=O,medium
2.27,[Li]OC1=CC=C(O[Li])C2=CC3=CC=CC=C3C=C21,[Li]Oc1ccc(O[Li])c2cc3ccccc3cc12,low
2.8,O=C1C=C(C)C(C=C1C)=O,CC1=CC(=O)C(C)=CC1=O,medium
3.39,O=C(C1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5)OC,COC(=O)c1ccc2c(c1)N(c1ccccc1)c1ccccc1N2c1ccccc1,medium
2.846750836,CC=1C(=O)C(=O)C(C)=c(c12)cccc2C,CC1=c2cccc(C)c2=C(C)C(=O)C1=O,medium
3.744823621,N#Cc(c1)c(C#N)c(C#N)c(cc2C#N)c1c(c23)C(=N\S(=O)(=O)C)\C(C#N)=C(C#N)/C3=N\S(=O)(=O)C,CS(=O)(=O)/N=C1\C(C#N)=C(C#N)/C(=N\S(C)(=O)=O)c2c1c(C#N)cc1c(C#N)c(C#N)c(C#N)cc21,high
3.57,CC(CC)C1=CC=C(CN2C3=CC=CC=C3OC4=C2C=CC=C4)C=C1,CCC(C)c1ccc(CN2c3ccccc3Oc3ccccc32)cc1,high
2.62,O=C1NC(C2=NC3=CC(C)=C(Br)C=C3N(C[C@H](O)[C@H](O)[C@H](O)CO)C2=N1)=O,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1Br,low
2.44541534,O=C1C(=O)C(C)=Cc(c12)ccc(C)c2,CC1=Cc2ccc(C)cc2C(=O)C1=O,low
3.008626012,COc1c(OC)c(=O)c(=O)c(c12)c(OC)c(c(=O)c2=O)OC,COc1c(OC)c2c(=O)c(=O)c(OC)c(OC)c=2c(=O)c1=O,medium
3.0,N#C/C(C#N)=C1C=C/C(C=C\1)=C(C#N)\C#N,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,medium
3.4,CC1(C)C(C=CC=C2)=C2N3C4=C1C=CC=C4C5=CC=CC(C6(C)C)=C5N3C7=C6C=CC=C7,CC1(C)c2ccccc2N2c3c(cccc31)-c1cccc3c1N2c1ccccc1C3(C)C,medium
2.35,FC(C1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=C(C(F)(F)F)C=C3)(F)F,FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)nn2)cc1,low
3.6,C12=C(N(N(C3=C4C=CC=C35)C6=C4C=CC=C6)C7=C2C=CC=C7)C5=CC=C1,c1ccc2c(c1)c1cccc3c4cccc5c6ccccc6n(c54)n2c13,high
3.682946274,c1c(=O)c(=O)cc(c(Cl)c2)c1c(c23)cc(Cl)c4c3cc(=O)c(=O)c4,O=c1cc2c(Cl)cc3c4cc(=O)c(=O)cc4c(Cl)cc3c2cc1=O,high
2.421054318,Cc1cc(C)c(C)c2cc(C)c(c3c12)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C,CC1=C(C)c2c(C)cc3c(C)c(C)cc(C)c3c2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
3.560972518,N#Cc(c1)ccc(c(C#N)c2C#N)c1c(c23)C(C#N)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(C#N)c2c\1c(C#N)c(C#N)c1ccc(C#N)cc21,high
2.39,O=C(C=CC1=O)C2=C1C=CC3=C2C=CC=C3,O=C1C=CC(=O)c2c1ccc1ccccc21,low
3.293778339,CS(=O)(=O)\N=C\1C=C(C#N)/C(=N\S(=O)(=O)C)c(c2C#N)c1c(C#N)c(c23)cccc3C#N,CS(=O)(=O)/N=C1\C(C#N)=C/C(=N\S(C)(=O)=O)c2c1c(C#N)c1c(C#N)cccc1c2C#N,medium
3.3,CS(N([Li])C1=C(C=CC=C1)N([Li])S(=O)(C)=O)(=O)=O,[Li]N(c1ccccc1N([Li])S(C)(=O)=O)S(C)(=O)=O,medium
1.36,OC(C1=CC=C(NNC2=CC=CC=C2)C=C1)=O,O=C(O)c1ccc(NNc2ccccc2)cc1,very low
2.767633146,O=c1ccc(=O)c(c(OC)c2OC)c1c3ccc(c4c23)c(=O)ccc4=O,COc1c(OC)c2c(ccc3c(=O)ccc(=O)c32)c2c(=O)ccc(=O)c12,medium
3.3,O=P(C1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1)(O)O,O=P(O)(O)c1cccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1,medium
2.91,[Li]OC1=C(O[Li])C=CC2=C1C3=CC=CC=C3C=C2,[Li]Oc1ccc2ccc3ccccc3c2c1O[Li],medium
2.33,O=C1NC(O)=C2C(C3=C4C=C2)=C1C=CC3=C(O)NC4=O,O=c1[nH]c(O)c2ccc3c(=O)[nH]c(O)c4ccc1c2c43,low
2.454610616,c1c(N)ccc(c1=2)=C(N)C(=O)C(=O)C2N,NC1=c2ccc(N)cc2=C(N)C(=O)C1=O,low
2.59,CN1C(C2=CC(Br)=C3C4=C(Br)C=C5C6=C(C(N(C5=O)C)=O)C=C(Br)C(C7=C3C2=C(C1=O)C=C7Br)=C46)=O,CN1C(=O)c2cc(Br)c3c4c(Br)cc5c6c(cc(Br)c(c7c(Br)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,low
3.038127524,O=c1c(N)cc(=O)c(c12)c(=O)cc(c2=O)N,Nc1cc(=O)c2c(=O)cc(N)c(=O)c=2c1=O,medium
3.131995969,O=c1c(=O)c(OC)c(OC)c(c12)c(=O)c(=O)c3c2cccc3,COc1c(OC)c2c(=O)c(=O)c3ccccc3c=2c(=O)c1=O,medium
3.0161,CC1=CC2=C(C(=N1)C#N)C(=O)C(=O)ON=C2O,Cc1cc2c(O)noc(=O)c(=O)c2c(C#N)n1,medium
2.495711515,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(N)c2N,CS(=O)(=O)/N=C1\C=C/C(=N\S(C)(=O)=O)c2c1cc(N)c(N)c2N,low
2.6,[Li]O/N=C(C1=CC=CC=C1)/C(C2=CC=CC=C2)=N/O[Li],[Li]O/N=C(C(=N/O[Li])/c1ccccc1)\c1ccccc1,low
2.2,CN1C(O)=C2C=CC3=C4C=CC5=C(O)N(C)C(O)=C(C=C6)C5=C4C6=C7C3=C2C(C=C7)=C1O,CN1C(O)=c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)=C1O)c64)=C(O)N(C)C=5O,low
3.337000927,N#Cc(c1)ccc(c1c23)c(C#N)c(C#N)c2C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c(C#N)c(C#N)c3ccc(C#N)cc3c2\1,medium
2.828463399,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1c(Cl)c(c23)cccc3Cl,CS(=O)(=O)/N=C1\C(Cl)=Cc2c(c(Cl)c3cccc(Cl)c3c2Cl)\C1=N\S(C)(=O)=O,medium
1.1,SC(C1=CC=C(C(S)=O)C=C1)=O,O=C(S)c1ccc(C(=O)S)cc1,very low
3.4,O=S(/N=C1C=C(/C(C=C/1Cl)=N\S(C)(=O)=O)Cl)(C)=O,CS(=O)(=O)/N=C1/C=C(Cl)/C(=N\S(C)(=O)=O)C=C1Cl,medium
3.2554,BrC1=NC2=CC(=O)C(=N)C(=N)C2=C(C#N)C1=O,N#Cc1c2c(=N)c(=N)c(=O)cc-2nc(Br)c1=O,medium
3.1643,CC1=CC2=C(SC(C=O)=N1)C(=O)C(=O)C(Br)=N2,Cc1cc2nc(Br)c(=O)c(=O)c=2sc(C=O)n1,medium
2.830117852,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F,CS(=O)(=O)/N=C1\C(F)=C/C(=N\S(C)(=O)=O)c2c1c(F)cc1ccc(F)c(F)c21,medium
1.7,O=C(O[Li])C(C1=NSN=C21)=CC=C2C(O[Li])=O,[Li]OC(=O)c1ccc(C(=O)O[Li])c2nsnc12,very low
2.328404943,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c1c23)cc(N)c2cc(N)c(N)c3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2cc(N)c3cc(N)c(N)c(N)c3c2\1,low
3.479490702,CS(=O)(=O)/N=C(C1Cl)\C(=N\S(=O)(=O)C)C(Cl)=c(c=12)cc3c(c2Cl)cccc3Cl,CS(=O)(=O)/N=C1\C(Cl)=c2cc3c(Cl)cccc3c(Cl)c2=C(Cl)\C1=N\S(C)(=O)=O,medium
2.18392467,COc1c(OC)ccc(c12)C(=O)c3c(C2=O)cccc3,COc1ccc2c(c1OC)C(=O)c1ccccc1C2=O,low
2.66,OC1=CC(C2=C(O)C=CC(O)=C23)=C4C5=C3C=C(O)C=C5C(C(O)=CC=C6O)=C6C4=C1,Oc1cc2c3c(O)ccc(O)c3c3cc(O)cc4c5c(O)ccc(O)c5c(c1)c2c34,low
1.21,O=C(O[Na])C1=CC=C(C=C1)/N=C/C2=CC=C(C=C2)/C=N/C3=CC=C(C=C3)/N=C/C4=CC=C(/C=N/C5=CC=C(C(O[Na])=O)C=C5)C=C4,O=C(O[Na])c1ccc(/N=C/c2ccc(/C=N/c3ccc(/N=C/c4ccc(/C=N/c5ccc(C(=O)O[Na])cc5)cc4)cc3)cc2)cc1,very low
3.44,O=C(C1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1)OC,COC(=O)c1cccc2c1N(c1ccccc1)c1ccccc1N2c1ccccc1,medium
2.9845,CC(N=C1C(=N)C(F)=NC(=O)C1=O)(C#N)C#N,CC(C#N)(C#N)N=c1c(=N)c(F)nc(=O)c1=O,medium
2.01654053,CS(=O)(=O)N=C1c(c(N)cc(c2)N)c2C(=NS(=O)(=O)C)c(c13)cc(N)cc3N,CS(=O)(=O)N=C1c2cc(N)cc(N)c2C(=NS(C)(=O)=O)c2c(N)cc(N)cc21,low
1.843124743,O=C1C(N)=C(N)C(=O)c(c12)c(N)ccc2N,NC1=C(N)C(=O)c2c(N)ccc(N)c2C1=O,very low
3.462532557,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c2F)c=1cc(c23)c(F)ccc3,CS(=O)(=O)/N=C1/C=c2c(F)c3cccc(F)c3cc2=C(F)/C1=N\S(C)(=O)=O,medium
2.3,O=C1C2=CC=CC=C2N/C1=C3NC4=C(C/3=O)C=CC=C4,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,low
3.5,CC1=CC=C(C=C1)N2C3=CC=CC=C3N(C)C4=CC=CC=C42,Cc1ccc(N2c3ccccc3N(C)c3ccccc32)cc1,medium
2.448766408,COC(=C1)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2OC)c1c(OC)c(c23)c(OC)cc(OC)c3OC,COC1=Cc2c(c(OC)c3c(OC)c(OC)cc(OC)c3c2OC)C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
4.1,CN1C2=CC=CC=C2SC3=C1C=CC=C3,CN1c2ccccc2Sc2ccccc21,high
3.75,CC1(C)C=C(C(OCC2C(C(C=C)CC2C=C)COC(C3=CC(C)(C)N([O])C3(C)C)=O)=O)C(C)(C)N1[O],C=CC1CC(C=C)C(COC(=O)C2=CC(C)(C)N([O])C2(C)C)C1COC(=O)C1=CC(C)(C)N([O])C1(C)C,high
2.4,CN(C)C1=C2C(=O)NC(=O)C3=CC(N(C)C)=C4C(=O)NC(=O)C(=C1)C4=C32,CN(C)c1cc2c3c(c(N(C)C)cc4c3c1C(=O)NC4=O)C(=O)NC2=O,low
3.0,O=S(/N=C1C=C(/C(C=C/1C)=N\S(C)(=O)=O)C)(C)=O,CC1=C/C(=N/S(C)(=O)=O)C(C)=C/C1=N/S(C)(=O)=O,medium
3.5,O=C(C1=CC=C(C=C1)N2C3=CC=CC=C3SC4=C2C=CC=C4)O[Li],[Li]OC(=O)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,medium
2.6,CSC1=C(C(C(C)=C(C1=O)C)=O)SC,CSC1=C(SC)C(=O)C(C)=C(C)C1=O,low
3.28,C=CC1=CC=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=C1,C=Cc1ccc2c(c1)N(c1ccccc1)c1ccccc1N2c1ccccc1,medium
2.91,O=C(C(C=C1)=O)C2=C1C=CC3=C2C=CC=C3,O=C1C=Cc2ccc3ccccc3c2C1=O,medium
2.2,O=C1C2=C(C(C3=C1C=CC4=NC5=C(N=C43)C=CC6=C5C(C7=C(C6=O)C=CC=C7)=O)=O)C=CC=C2,O=c1c2ccccc2c(=O)c2c1ccc1nc3c(ccc4c(=O)c5ccccc5c(=O)c43)nc12,low
2.479897626,Cc(c1)ccc(c12)C(=O)C=CC2=O,Cc1ccc2c(c1)C(=O)C=CC2=O,low
2.25,OC(C1=C2C=CC=C1S(=O)(O)=O)=C3C(C=CC=C3)=C2O,O=S(=O)(O)c1cccc2c(O)c3ccccc3c(O)c12,low
2.7,COC1=CC(=O)C(OC)=CC1=O,COC1=CC(=O)C(OC)=CC1=O,low
2.14,CC1=CC=CC2=C1C(C3=C(C(SC)=CC=C3)C2=O)=O,CSc1cccc2c1C(=O)c1cccc(C)c1C2=O,low
3.173830488,N#Cc1c(C#N)ccc(c2C#N)c1cc(c23)C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc3c(C#N)c(C#N)ccc3c(C#N)c2\1,medium
2.313233243,COC1=C(OC)C(OC)=C(C(=O)C1=O)OC,COC1=C(OC)C(OC)=C(OC)C(=O)C1=O,low
2.636792028,c1cccc(c2C)c1cc(c23)c4c(cc3)C(=O)C(=O)C=C4,Cc1c2ccccc2cc2c3c(ccc12)C(=O)C(=O)C=C3,low
2.302554113,COc1c(OC)cc(OC)c2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cccc3OC,COc1cc(OC)c2c(c1OC)-c1c(OC)cccc1C(=N\S(C)(=O)=O)/C2=N\S(C)(=O)=O,low
2.2,O=C1C2=C(B3C4=C1C=CC=C4C(C5=C3C(C6=O)=CC=C5)=O)C6=CC=C2,O=C1c2cccc3c2B2c4c1cccc4C(=O)c1cccc(c12)C3=O,low
2.58836089,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc2c1ccc(c23)c(N)c(N)c(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c\1ccc1c(N)c(N)c(N)cc21,low
2.274344887,COC(C1=O)=C(OC)C(=O)C(OC)=C1OC,COC1=C(OC)C(=O)C(OC)=C(OC)C1=O,low
3.0218,CC(=O)C1=CC2=C3C=NC=C3C(=O)C(=O)C2=N1,CC(=O)c1cc2c3cncc-3c(=O)c(=O)c-2n1,medium
0.95,NC(=O)/N=N/C(N)=O,NC(=O)/N=N/C(N)=O,very low
3.255312304,CS(=O)(=O)/N=C(C1)/C(=N\S(=O)(=O)C)C=c(c2OC)c=1cc(c23)ccc(c3)OC,COc1ccc2cc3c(c(OC)c2c1)=CC(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)C=3,medium
2.413615009,COC1=C(OC)C=C(C(=O)C1=O)OC,COC1=CC(OC)=C(OC)C(=O)C1=O,low
2.469653879,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c2N)c1cc(c23)cc(N)cc3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c\1cc1cc(N)ccc1c2N,low
3.2,CCC(C1=CC2=C(/C(C3=CC=CC=C3/C2=C4SC=CS\4)=C5SC=CS\5)C=C1)C,CCC(C)c1ccc2c(=C3SC=CS3)c3ccccc3c(=C3SC=CS3)c2c1,medium
2.94,O=C1C(N=CC=C2)=C2C(C=CC=N3)=C3C1=O,O=C1C(=O)c2ncccc2-c2cccnc21,medium
2.187569622,Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(c(C)ccc3)C\2=N\S(=O)(=O)C,Cc1cc2c(c(C)c1C)/C(=N\S(C)(=O)=O)c1c(C)cccc1/C2=N/S(C)(=O)=O,low
2.39,CN1C(O)=C2C=CC3=C4C(Br)=CC5=C(O)N(C)C(O)=C(C=C6)C5=C4C6=C7C3=C2C(C=C7)=C1O,CN1C(O)=c2ccc3c4ccc5c6c(cc(Br)c(c7ccc(c2c37)=C1O)c64)=C(O)N(C)C=5O,low
2.042930434,Nc1cccc(c12)C(=O)c3c(C2=O)c(N)ccc3,Nc1cccc2c1C(=O)c1c(N)cccc1C2=O,low
1.7,OC1=C(O)C(O)=C(O)C1=O,O=C1C(O)=C(O)C(O)=C1O,very low
3.645398895,O=c1c(=O)ccc(c12)c(=O)c(Cl)c(Cl)c2=O,O=c1ccc2c(=O)c(Cl)c(Cl)c(=O)c=2c1=O,high
3.1,[Li]O/N=C1C=C/C(C=C/1)=N\O[Li],[Li]ON=C1C=CC(=NO[Li])C=C1,medium
1.7,O=C1C(=O)C(=O)C(=O)C(=O)C1=O,O=C1C(=O)C(=O)C(=O)C(=O)C1=O,very low
2.7,OC1=CC=C(O)C(C2=C3C=CC=CC3=C(C4=C(O)C=CC(O)=C4)C5=C2C=CC=C5)=C1,Oc1ccc(O)c(-c2c3ccccc3c(-c3cc(O)ccc3O)c3ccccc23)c1,low
3.7,CC(CC)N1C2=CC=CC=C2C3=C1C=CC=C3,CCC(C)n1c2ccccc2c2ccccc21,high
1.08,O=C(C1=C(Br)C=C(C(Br)=C1)C(O[Li])=O)O[Li],[Li]OC(=O)c1cc(Br)c(C(=O)O[Li])cc1Br,very low
2.94,[Li]OC1=C(O[Li])C2=C(C=CC=N2)C3=C1N=CC=C3,[Li]Oc1c(O[Li])c2ncccc2c2cccnc12,medium
2.158254524,c1cccc(c2)c1cc(c23)C(=O)c4c(C3=O)cccc4,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,low
2.5,OC(C=C1C)=C(C=C1O)C,Cc1cc(O)c(C)cc1O,low
2.4,C1=NC=NC=N1,c1ncncn1,low
2.1,CN1C(I)=NC2=C1C(N(C(N2C)=O)C)=O,Cn1c(=O)c2c(nc(I)n2C)n(C)c1=O,low
3.663981016,Clc1c(=O)c(=O)c(Cl)c(c12)cc3c(c2)c(=O)ccc3=O,O=c1c(Cl)c2cc3c(=O)ccc(=O)c3cc2c(Cl)c1=O,high
2.4,C1(SSC2=CC=CC=N2)=NC=CC=C1,c1ccc(SSc2ccccn2)nc1,low
2.139480835,Cc(c1)ccc(c12)C(=O)c3c(C2=O)ccc(C)c3,Cc1ccc2c(c1)C(=O)c1ccc(C)cc1C2=O,low
2.034692999,c1cccc(c2N)c1cc(c23)C(=O)c4c(C3=O)cccc4,Nc1c2c(cc3ccccc13)C(=O)c1ccccc1C2=O,low
2.459520353,Cc1cccc(c2C)c1cc(c23)C=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C,CC1=Cc2cc3c(C)cccc3c(C)c2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.09,CC1=CC=CC2=C1C(C3=C(C(C)=CC=C3)C2=O)=O,Cc1cccc2c1C(=O)c1cccc(C)c1C2=O,low
2.410713986,COc1cc(OC)c(OC)c2/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c(c3c12)c(OC)c(OC)cc3OC,COc1cc(OC)c2c(c1OC)C(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)c1c(OC)c(OC)cc(OC)c1-2,low
2.359018056,O=C1C(C)=C(C)C(=O)c(c12)cccc2,CC1=C(C)C(=O)c2ccccc2C1=O,low
2.060363145,Cc1cc(C)cc(c12)C(=O)c3c(C2=O)cc(C)cc3C,Cc1cc(C)c2c(c1)C(=O)c1c(C)cc(C)cc1C2=O,low
3.6,O=C(OC1CC(C)(C)N([O])C(C)(C)C1)C(CC)(C)C,CCC(C)(C)C(=O)OC1CC(C)(C)N([O])C(C)(C)C1,high
3.0476,BrC1=NC2=C3C(O1)=NC=CN=C3C(Br)=NC2=O,O=c1nc(Br)c2nccnc3oc(Br)nc1c32,medium
2.958243561,COc(c1=O)c(OC)c(=O)c(c12)c(=O)c(OC)c(c2=O)OC,COc1c(OC)c(=O)c2c(=O)c(OC)c(OC)c(=O)c=2c1=O,medium
2.77,O=C1C=CC(=O)C2=C3C(=O)C=CC(=O)C3=CC=C12,O=c1ccc(=O)c2c1ccc1c(=O)ccc(=O)c12,medium
2.15,CN1C(C2=C(C1=O)C=C3C(N(C(C3=C2)=O)CCN(CCC)CCC)=O)=O,CCCN(CCC)CCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,low
0.9,O=C(O)C1=NC=C(C(O)=O)N=C1,O=C(O)c1cnc(C(=O)O)cn1,very low
2.2,O=C(O[Li])C1=CC=C(N(=O)=O)C=C1,[Li]OC(=O)c1ccc([N+](=O)[O-])cc1,low
3.32,O=P(C1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)(O)O,O=P(O)(O)c1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,medium
3.6,O=C(OC1CC(C)(C)N([O])C(C)(C)C1)CC2=C(C)SC(C)=C2,Cc1cc(CC(=O)OC2CC(C)(C)N([O])C(C)(C)C2)c(C)s1,high
3.2,N#CN(C1=CC=C(C=C1)N(C#N)[Li])[Li],[Li]N(C#N)c1ccc(N([Li])C#N)cc1,medium
4.0,BrC1=C2OC3=C(OC2=C(C4=C1OC5=CC=CC=C5O4)Br)C=CC=C3,Brc1c2oc3ccccc3oc2c(Br)c2oc3ccccc3oc12,high
2.13,O=C(N(C1=O)CC(O[Li])=O)C2=CC=C3C4=C2C1=CC=C4C(C=CC(C5=O)=C67)=C6C3=CC=C7C(N5CC(O[Li])=O)=O,[Li]OC(=O)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(=O)O[Li])C5=O,low
2.3,OC1=CC(C2=C(O)C(C=CC=C3)=C3C(O)=C2)=C(C4=C1C=CC=C4)O,Oc1cc(-c2cc(O)c3ccccc3c2O)c(O)c2ccccc12,low
3.8,CC1=CC=C(N(C2=CC=C(N(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C)C=C2)C5=CC=C(C=C5)C)C=C1,Cc1ccc(N(c2ccc(C)cc2)c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1,high
3.491692293,c1cc(C#N)cc(c12)c=3c(cc2C#N)=CC(=N/S(=O)(=O)C)/C(C3)=N/S(=O)(=O)C,CS(=O)(=O)/N=C1/C=c2cc(C#N)c3ccc(C#N)cc3c2=C/C1=N\S(C)(=O)=O,medium
3.154,CC1=CN=C(/N=C2N=C(N(=O)=O)C(C/2=O)=O)O1,Cc1cnc(/N=c2/nc([N+](=O)[O-])c(=O)c2=O)o1,medium
2.1,OC1=C2N=C3C(C4=C(C=CC=C4)C(O)=C3O)=NC2=C(O)C5=NC6=C(N=C15)C7=C(C=CC=C7)C(O)=C6O,Oc1c(O)c2nc3c(O)c4nc5c(nc4c(O)c3nc2c2ccccc12)c(O)c(O)c1ccccc15,low
