SMILES,Voltage
C(N(c1c([H])c([H])c(/N=N/c2c(C(O[H])=O)c([H])c([H])c([H])c2[H])c([H])c1[H])C([H])([H])[H])([H])([H])[H],1.6
C(C(S(=O)(C(S(=O)(C(C([H])([H])[H])([H])[H])=O)([Li])c1c([H])c([H])c(C(S(=O)(C(C([H])([H])[H])([H])[H])=O)([Li])S(=O)(C(C([H])([H])[H])([H])[H])=O)c([H])c1[H])=O)([H])[H])([H])([H])[H],3.2
O=c1c(Cl)c([H])c(=O)c2c(=O)c(Cl)c(Cl)c(=O)c1=2,3.655935149
C(c1c2c(=N[H])c([H])c([H])c(=O)c(=O)c-2nc(=N[H])c1=O)([H])([H])[H],2.894
Clc1c(Cl)c([H])c(Cl)c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O,2.482579581
O=c1c(=O)c([H])c(N([H])[H])c2c(=O)c(=O)c([H])c(N([H])[H])c1=2,3.429693039
C(S(/N=C1/C(N([Li])S(=O)(C([H])([H])[H])=O)=C([H])/C(=N/S(=O)(C([H])([H])[H])=O)C([H])=C1[H])(=O)=O)([H])([H])[H],3.1
C(Oc1c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2c([H])c(OC([H])([H])[H])c3c(c12)/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C(OC([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.472549172
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2N([H])[H])c([H])c(N([H])[H])c([H])c1[H])([H])([H])[H],2.328198137
C(S(=O)(=O)/N=C1/C(Cl)=c2c(c3c(c([H])c2Cl)c([H])c(Cl)c(Cl)c3[H])=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.305979931
O=C1c2c(c([H])c([H])c([H])c2[H])C(=O)c2c(/N=C(/c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[H])c([H])c([H])c(/N=C(/c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[H])c21,1.65
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=c2c(c([H])c3c(c2[H])c([H])c([H])c(C([H])([H])[H])c3[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.155424697
O=C(c1c([H])c2c(c([H])c1[H])C(=O)c1c(c([H])c([H])c(C(O[Li])=O)c1[H])C2=O)O[Li],1.79
S(c1c2c(c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H])[H],4.1
C(S(=O)(=O)/N=C1\C([H])=C(F)/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c(F)c1c(c2[H])c(F)c(F)c([H])c1[H])([H])([H])[H],2.790410977
C(C1(C([H])([H])[H])C([H])=C(C(C(C([H])([H])[H])([H])[H])(OC([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])N1[O])([H])([H])[H],3.65
O=C1C([H])=C([H])C2=C([H])C([H])=C([H])C(=O)C2=C1[H],2.82
C(S(=O)(=O)/N=C1\C([H])=C(C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c(C([H])([H])[H])c3c(c(C([H])([H])[H])c21)c([H])c([H])c([H])c3C([H])([H])[H])([H])([H])[H],2.367284592
O=C1C(Cl)=C([H])C(=O)C([H])=C1[H],2.964756882
O(c1c([H])c(O[Li])c(O[H])c2c([H])c([H])c([H])c([H])c12)[H],2.4
N#Cc1c(C#N)c([H])c([H])c2c([H])c([H])c3c(c12)C(C#N)=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H],3.396354432
c1([H])c([H])/c(=C2/C(O[H])=C(c3c([H])c([H])c(C4=C(O[H])C(=C([H])[H])C4=O)n3[H])C2=O)n([H])c1=C([H])[H],2.8
[Li]Oc1c([H])c2c([H])c3c(O[Li])c([H])c([H])c([H])c3c([H])c2c([H])c1[H],2.86
O=C1C([H])=C([H])c2c([H])c3c(c([H])c2=C1[H])C(=O)C([H])=C([H])C=3[H],2.86
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1-c1c(c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.383208703
N#Cc1c([H])c2c(c(C#N)c1[H])c([H])c([H])c1c2/C(=N/S(=O)(=O)C([H])([H])[H])C(C#N)=C([H])/C1=N\S(=O)(=O)C([H])([H])[H],3.301636991
O=C(OC(c1c([H])c([H])c2c(c1[H])Sc1c(c([H])c([H])c([H])c1[H])S2)([H])[H])C1([H])C(C(=C([H])[H])[H])([H])C([H])([H])C(C(=C([H])[H])[H])([H])C1([H])[H],4.05
N#CC1=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])c2c1c(C#N)c([H])c([H])c2[H],3.508443631
c1([H])c([H])/c(=C2/C(O[H])=C(C3([H])N([H])C(C4=C(O[H])C(=C([H])[H])C4=O)([H])C([H])=C3[H])C2=O)n([H])c1=C([H])[H],2.8
C(Oc1c([H])c([H])c(OC([H])([H])[H])c2c1-c1c(c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.270499084
O=C1C(O[Li])=C(O[Li])C(O[Li])=C1O[Li],1.7
c1([H])c([H])c([H])c([H])c2c([H])c3c(c([H])c12)C(=O)c1c(c([H])c(Cl)c([H])c1[H])C3=O,2.277026843
O=c1n(C(O[Na])=O)c(O[Li])c2c([H])c([H])c3c4c2c1c([H])c([H])c4c(O[Li])n(C(O[Na])=O)c3=O,2.3
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])c2c(c(N([H])[H])c([H])c3c2c([H])c(N([H])[H])c(N([H])[H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.208250286
C(C1=C(C([H])([H])[H])C(=O)C(=O)C([H])=C1C([H])([H])[H])([H])([H])[H],2.562846681
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])c2c(c(N([H])[H])c(N([H])[H])c3c2c(N([H])[H])c(N([H])[H])c([H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.2523001
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.156135012
C(S(=O)(=O)/N=C1\C([H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2N([H])[H])c(N([H])[H])c([H])c([H])c1[H])([H])([H])[H],2.633858351
C(S(=O)(=O)/N=C1\C(Cl)=C(Cl)c2c(c([H])c([H])c3c2c([H])c(Cl)c(Cl)c3Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.016243828
C(N1C(O[H])=c2c([H])c([H])c3c4c(Br)c([H])c5c6c(c([H])c([H])c(c46)c4c3c2c(c([H])c4Br)=C1O[H])=C(O[H])N(C([H])([H])[H])C=5O[H])([H])([H])[H],2.43
C(S(=O)(=O)/N=C1\C([H])=c2c(c([H])c(N([H])[H])c3c2c([H])c([H])c(N([H])[H])c3N([H])[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.774486866
O=C1C(=O)C([H])=C([H])C([H])=C1Cl,3.026633428
C(c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2c([H])c(C([H])([H])[H])c3c(c12)/C(=N/S(=O)(=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.450834474
C(OC1=C([H])c2c(c(OC([H])([H])[H])c3c(c2[H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])C(=N/S(=O)(=O)C([H])([H])[H])/C1=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.438219269
O=C(c1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)[H],3.3
c1([H])c([H])c(N([H])[H])c([H])c2c1-c1c(c([H])c(N([H])[H])c([H])c1[H])C(=O)C2=O,2.153656886
C(Oc1c([H])c([H])c2c(c1[H])c([H])c1c(c2[H])C(=O)C([H])=C([H])C1=O)([H])([H])[H],2.349439644
C(OC1=C(OC([H])([H])[H])C(=O)C([H])=C(OC([H])([H])[H])C1=O)([H])([H])[H],2.344267301
O=C1C(N([H])[H])=C(N([H])[H])C([H])=C([H])C1=O,2.363232558
O=Nc1c(N=O)c2c(c([H])c([H])c([H])c2[H])c2c1c([H])c([H])c([H])c2[H],2.6
O=C(O[Na])c1c([H])c([H])c(/C(=N/c2c([H])c([H])c(/N=C(/c3c([H])c([H])c(C(O[Na])=O)c([H])c3[H])[H])c([H])c2[H])[H])c([H])c1[H],1.08
O=C1c2nc3c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c3nc2C(N(C([H])([H])[H])[H])=C1N(C([H])([H])[H])[H],0.6
O=C1N([Li])C(=O)c2c3c1c([H])c([H])c1c3c(c([H])c2[H])C(=O)N([Li])C1=O,2.3
C(S(=O)(=O)/N=C1\C(Cl)=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c(Cl)c3c(c21)c([H])c(Cl)c(Cl)c3[H])([H])([H])[H],2.9250421
C(OC1(OC([H])([H])[H])C(N=O)=C(N=O)C(OC([H])([H])[H])(OC([H])([H])[H])C(N=O)=C1N=O)([H])([H])[H],3.2
O=C1C(O[H])=C(C2=C(O[H])C(=O)c3c(c([H])c([H])c([H])c3[H])C2=O)C(=O)c2c1c([H])c([H])c([H])c2[H],2.34
C(c1c([H])c(C([H])([H])[H])c([H])c2c(C([H])([H])[H])c3c(c([H])c12)/C(=N/S(=O)(=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.448145988
c1([H])c([H])c([H])c(SSSSSSc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],2.0
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C(C([H])([H])[H])c2c([H])c([H])c3c(c2\1)c([H])c([H])c([H])c3[H])([H])([H])[H],2.737675284
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1c(C([H])([H])[H])c1c(c2C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C(C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.366457365
C(c1c(Cl)c(=O)c(=O)c2snnc(C(=O)[H])nc1=2)([H])([H])[H],3.335
c1([H])c([H])c2c(c([H])c1[H])nc1c(n2)c2nc3c(c([H])c([H])c([H])c3[H])nc2c2nc3c(c([H])c([H])c([H])c3[H])nc12,2.0
O=C1C([H])=C(O[Na])C(=O)C([H])=C1O[Na],1.66
O(C(C1([H])C(C(O[H])(O[H])[H])([H])C(C(O[H])(O[H])[H])([H])C(C(O[H])(O[H])[H])([H])C(C(O[H])(O[H])[H])([H])C1(C(O[H])(O[H])[H])[H])(O[H])[H])[H],1.0
O=C1c2c([H])c([H])c([H])c([H])c2C(=O)C(N([H])[H])=C1N([H])[H],2.9
O=C1C(=O)C([H])=C([H])c2c1c([H])c1c(c2[H])c([H])c([H])c([H])c1[H],2.430089879
O=c1c([H])c([H])c(=O)c2c([H])c(Cl)c3c(c12)c([H])c(Cl)c1c3c(=O)c([H])c([H])c1=O,3.030464794
O=C(C(C([H])([H])[H])(C(C(C([H])([H])[H])(C(OC(C([H])([H])[H])([H])[H])=O)C([H])([H])[H])([H])[H])Br)OC1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N([O])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],3.6
C(C(C(C(OC(C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])N([O])C1(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(OC([H])([H])[H])[H])([H])[H])([H])([H])[H],3.65
O=c1n(-c2c([H])c([H])c3c(c2[H])C(=O)c2c(c([H])c(C([H])([H])[H])c([H])c2[H])C3=O)c(=O)c2c1c([H])c1c(c2[H])c(=O)n(C([H])([H])[H])c1=O,2.27
O(c1c2c(c([H])c([H])c([H])c2[H])c(O[H])c2c1c([H])c([H])c([H])c2[H])[H],2.3
C(Oc1c(O[Li])c(O[Li])c(OC([H])([H])[H])c(O[Li])c1O[Li])([H])([H])[H],2.5
C(N1C(=O)c2c([H])c([H])c3c4c(Br)c([H])c5c6c(c([H])c([H])c(c7c3c2c(c([H])c7Br)C1=O)c46)C(=O)N(C([H])([H])[H])C5=O)([H])([H])[H],2.43
O=C1C([H])=C([H])C(=O)c2c1c([H])c1c(c2[H])c([H])c(N([H])[H])c(N([H])[H])c1[H],2.203081496
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c(N([H])[H])c3c(c2N([H])[H])c([H])c([H])c([H])c3N([H])[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.734573184
C(C1=NC(=O)C(=O)C([H])=C2OC(=NS2)C(=O)C1=O)([H])([H])[H],3.1002
C(c1nc(=O)c(=O)c(=O)c2c([H])c(=O)c(=O)c([H])c1-2)([H])([H])[H],3.006
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C([H])c2c\1c(N([H])[H])c1c(c2N([H])[H])c([H])c(N([H])[H])c(N([H])[H])c1[H])([H])([H])[H],2.163786858
N#Cc1c(O[H])c(Cl)c(Cl)c(O[H])c1C#N,3.3
O=C(O[H])c1c([H])c([H])c(N(N(c2c([H])c([H])c(C(O[H])=O)c([H])c2[H])[H])[H])c([H])c1[H],1.55
C(C1=c2c(c([H])c([H])c([H])c2[H])=C(C([H])([H])[H])C(=O)C1=O)([H])([H])[H],2.908244246
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C(N([H])[H])c2c\1c(N([H])[H])c1c(c2[H])c([H])c([H])c([H])c1[H])([H])([H])[H],2.242786994
C(Oc1c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1[H])([H])([H])[H],3.98
N#Cc1c([H])c2c(c([H])c1[H])c(C#N)c([H])c1c2/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C(C#N)/C1=N\S(=O)(=O)C([H])([H])[H],3.364092597
S(c1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)[H],4.5
O=C(O[H])C(c1c([H])c(O[H])c(C(C(O[H])=O)([H])[H])c([H])c1O[H])([H])[H],3.25
C1([H])=C([H])C(=O)C(=O)c2c1c1c(c([H])c2[H])c([H])c([H])c([H])c1[H],2.635834186
C(c1c2c(c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H])([H])([H])[H],3.91
O=C1C(=O)C2=C(C([H])=C([H])C([H])([H])N2[H])c2c([H])c([H])c([H])nc21,2.94
O=C(c1c([H])c([H])c(C(O[Li])=O)s1)O[Li],1.0
C(c1c([H])c([H])c([H])c2c([H])c([H])c3c(c12)C(=O)c1c(c([H])c([H])c([H])c1[H])C3=O)([H])([H])[H],2.262467655
C(c1c(O[Li])c(O[Li])c(SC([H])([H])[H])c(O[Li])c1O[Li])([H])([H])[H],2.0
C(S(=O)(=O)/N=C1\C(C#N)=c2c(c([H])c3c(c2[H])c([H])c([H])c([H])c3C#N)=C(C#N)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.901996667
c1([H])c([H])c([H])c([H])c2c(=O)c3c(=O)c4c(c(=O)c=3c(=O)c12)c([H])c([H])c([H])c4[H],2.934489097
N(c1c(N([H])[H])c([H])c([H])c2c1-c1c(c([H])c([H])c(N([H])[H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],2.156135012
O=C1C([H])=C([H])C(=O)c2c1c([H])c1c(c2[H])c([H])c2c(c1[H])c([H])c([H])c([H])c2[H],2.346757688
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1c([H])c1c(c2[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=1[H])([H])([H])[H],3.172796455
C(c1c(C(N([H])[H])([H])[H])c2nc(=O)c(=O)nc-2oc(=O)s1)([H])([H])[H],3.1826
C(Oc1c([H])c([H])c([H])c2c1C(=O)C(OC([H])([H])[H])=C([H])C2=O)([H])([H])[H],2.153656886
C(C(N(C(SSC(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])=S)=S)C(C([H])([H])[H])([H])[H])([H])[H])([H])([H])[H],2.7
O(C1=C(O[Li])C(O[Li])=C(O[H])C1=O)[H],1.7
O=C1C([H])=C([H])C2=C([H])c3c([H])c([H])c([H])c([H])c3C(=O)C2=C1[H],2.54
C(Oc1c([H])c(OC([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.342674602
C(c1c([H])c2c(c([H])c1[H])C(=O)C(=O)c1c-2c([H])c(C([H])([H])[H])c([H])c1[H])([H])([H])[H],2.298674056
c1(N2c3c(c([H])c([H])c([H])c3[H])Oc3c2c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c([H])c1[H],3.5
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c(C#N)c(C#N)c3c2c([H])c(C#N)c([H])c3C#N)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.385186874
O=C1c2c([H])c(F)c3c4c(c([H])c(F)c(c24)C(=O)N1C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)N(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C3=O,2.6
N#Cc1c(C#N)c(C#N)c([H])c2c1c(C#N)c(C#N)c1c2C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C1C#N,3.8002478
C(c1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)([H])([H])[H],3.97
O=C1C([H])=c2c([H])c([H])c([H])c([H])c2=C([H])C1=O,3.34
N(c1c(N([H])[H])c(N([H])[H])c([H])c2c1-c1c(c([H])c([H])c([H])c1N([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],2.218590618
S(c1c(S[H])c([H])c([H])c([H])c1[H])[H],2.3
C(C(=O)c1nc(O[H])nn([H])c2nc(=O)c(=O)nc1-2)([H])([H])[H],2.9994
O=c1c([H])c([H])c(=O)c2c1c1c(c([H])c2Cl)c([H])c(Cl)c2c1c(=O)c([H])c([H])c2=O,2.81552521
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c([H])c3c(c2[H])c([H])c(Cl)c(Cl)c3Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.833426758
C(c1c([H])nc2c(n1)S(=O)(=O)C1=NSN=NC1=N2)([H])([H])[H],2.9412
[O-][N+](c1c([H])c([N+]([O-])=O)c([H])c(N(c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(N(c5c([H])c([N+]([O-])=O)c([H])c([N+]([O-])=O)c5[H])[H])c([H])c4[H])c([H])c(-c4c([H])c([H])c(N(c5c([H])c([N+]([O-])=O)c([H])c([N+]([O-])=O)c5[H])[H])c([H])c4[H])c3[H])c([H])c2[H])[H])c1[H])=O,2.2
c12c3c(=O)c(=O)c4c-1c(c(=O)c(=O)c2c(N([H])[H])c([H])c3N([H])[H])c(N([H])[H])c([H])c4N([H])[H],2.53660183
C(OC1(OC([H])([H])[H])C(=N/O[Li])/C(=N\O[Li])C(OC([H])([H])[H])(OC([H])([H])[H])C(=N/O[Li])/C1=N\O[Li])([H])([H])[H],3.2
c1([H])c([H])c(Cl)c([H])c2c1C(=O)C(=O)C([H])=C2[H],2.702499939
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(Cl)=C([H])c2c\1c(Cl)c([H])c1c2c([H])c(Cl)c([H])c1Cl)([H])([H])[H],3.031133906
C(Oc1c([H])c2c(c(OC([H])([H])[H])c1[H])c([H])c([H])c1c2C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.831358692
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c(C#N)c3c(c(C#N)c2\1)c([H])c(C#N)c([H])c3C#N)([H])([H])[H],3.268961542
C(c1c(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c(C([H])([H])[H])s1)([H])([H])[H],0.6
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1C(=O)c1c(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H])C2=O)([H])([H])[H],1.775501149
O=C1C(=O)C([H])=C(Cl)c2c1c([H])c1c(c2[H])c([H])c([H])c([H])c1[H],2.558249043
O=C1OC(=O)c2c3c1c([H])c([H])c1c4c([H])c([H])c5c6c(c([H])c([H])c(c46)c(c13)c([H])c2[H])C(=O)OC5=O,2.7
C(n1c(Cl)nc2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H])([H])([H])[H],2.35
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c(N([H])[H])c2N([H])[H])c([H])c(N([H])[H])c([H])c1[H])([H])([H])[H],2.305656213
C(C(OC1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N([O])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])([H])[H],3.6
C(S(=O)(=O)/N=C1\C([H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2N([H])[H])c([H])c([H])c(N([H])[H])c1[H])([H])([H])[H],2.577813751
N#Cc1c(C#N)c(C#N)c([H])c2c1c(C#N)c1c(c2C#N)C([H])=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H],3.608744852
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c([H])c(C([H])([H])[H])c1C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.132559055
O(c1c2c([H])c([H])c([H])c([H])c2c(O[H])c2c3nc4c([H])c([H])c5c(O[H])c6c([H])c([H])c([H])c([H])c6c(O[H])c5c4nc3c([H])c([H])c12)[H],2.3
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c([H])c3c(c2N([H])[H])c([H])c(N([H])[H])c(N([H])[H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.22582885
C(C([n+]1c([H])c([H])c(-c2c([H])c([H])[n+](C(C([H])([H])[H])([H])[H])c([H])c2[H])c([H])c1[H])([H])[H])([H])([H])[H],2.5
C(c1nsc2c3c(c(=O)c=2o1)c(=O)c(=O)c3=O)([H])([H])[H],3.0642
C(S(=O)(=O)/N=C1C(=N/S(=O)(=O)C([H])([H])[H])/C(N([H])[H])=C([H])c2c/1c([H])c([H])c([H])c2[H])([H])([H])[H],2.466758586
O(C(c1c([H])c([H])c(/C(=N/C(C(/N=C(/c2c([H])c([H])c(C(O[H])=O)c([H])c2[H])[H])([H])[H])([H])[H])[H])c([H])c1[H])=O)[H],0.85
O=c1c(=O)c2c([H])c([H])c([H])c3c2-c2c(c([H])c([H])c([H])c12)c(=O)c3=O,2.59
O=S(C(F)(F)F)(N(c1c([H])c([H])c(N(S(C(F)(F)F)(=O)=O)[H])c([H])c1[H])[H])=O,3.5
O=C1C(N([H])[H])=C([H])C(N([H])[H])=C([H])C1=O,2.20595502
O=c1c([H])c([H])c(=O)c2c1c1c(c(Cl)c2Cl)c(Cl)c(=O)c(=O)c1Cl,3.619154044
c1([H])c(N([H])[H])c([H])c([H])c2c1C(=O)C(=O)C([H])=C2N([H])[H],2.020900084
N(c1c([H])c([H])c([H])c2c1c1c(c3c2C(=O)C([H])=C([H])C3=O)c([H])c([H])c([H])c1N([H])[H])([H])[H],2.491200153
C(S(=O)(=O)/N=C1\C(C#N)=C(C#N)/C(=N\S(=O)(=O)C([H])([H])[H])c2c(C#N)c(C#N)c3c(c21)c([H])c([H])c([H])c3C#N)([H])([H])[H],3.673888943
C(c1c2c(c(C([H])([H])[H])s1)SC([H])([H])C([H])([H])S2)([H])([H])[H],2.2
c12c([H])c([H])c([H])c([H])c1Sc1c([H])c([H])c([H])c([H])c1S2,4.1
c1([H])c([H])c([H])c(-c2nnc(-c3c([H])c([H])c([H])c([H])c3[H])nn2)c([H])c1[H],2.25
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])c2c(c(N([H])[H])c3c(c2N([H])[H])c([H])c(N([H])[H])c([H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],1.96856139
O=C1C([H])=C([H])C(=O)c2c1c([H])c([H])c([H])c2[H],2.33
c1([H])c([H])/c(=C2/C(O[Li])=C(c3c([H])c([H])c(C4=C(O[Li])C(=C([H])[H])C4=O)n3[H])C2=O)n([H])c1=C([H])[H],2.8
c1([H])c([H])c([H])c(/N=N/c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],1.8
c1(SSSSc2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c([H])c1[H],2.22
c1([H])c([H])c([H])c([H])c2c(=O)c3c(=O)c4c(c(=O)c=3c(=O)c12)c([H])c(Cl)c(Cl)c4[H],3.108049937
C(c1c([H])c(C([H])([H])[H])c([H])c2c1C([H])=C(C([H])([H])[H])C(=O)C2=O)([H])([H])[H],2.420511466
N(C1=c2c(c(N([H])[H])c3c(c2N([H])[H])c([H])c([H])c([H])c3[H])=C(N([H])[H])C(=O)C1=O)([H])[H],2.326259885
O=c1n(C(O[H])=O)c(O[H])c2c([H])c([H])c3c4c2c1c([H])c([H])c4c(O[H])n(C(O[H])=O)c3=O,2.3
C(c1c(C([H])([H])[H])c([H])c2nc3c(=O)n([H])c(=O)n([H])c3nc2c1[H])([H])([H])[H],2.43
O=C1C([H])=C(O[H])C(=O)c2c([H])c([H])c([H])c([H])c21,2.4
